timestamp,cpu_usage,memory_used_bytes,memory_total_bytes,memory_usage_percent
2025-05-24 14:46:52,4.58,3312943104,38654705664,8.57
2025-05-24 14:46:58,16.48,3394924544,38654705664,8.78
2025-05-24 14:47:04,11.77,3381784576,38654705664,8.74
2025-05-24 14:47:11,17.87,3383926784,38654705664,8.75
2025-05-24 14:47:17,16.50,3383275520,38654705664,8.75
2025-05-24 14:47:24,17.53,3383517184,38654705664,8.75
2025-05-24 14:47:30,2.62,3227860992,38654705664,8.35
