timestamp,cpu_usage,memory_used_bytes,memory_total_bytes,memory_usage_percent
2025-05-24 14:48:46,4.7,3265818624,38654705664,8.44
2025-05-24 14:48:52,42.93,3380809728,38654705664,8.74
2025-05-24 14:48:59,48.88,3379654656,38654705664,8.74
2025-05-24 14:49:05,42.55,3360071680,38654705664,8.69
2025-05-24 14:49:12,52.90,3388370944,38654705664,8.76
2025-05-24 14:49:18,41.63,3380318208,38654705664,8.74
2025-05-24 14:49:25,6.64,3198025728,38654705664,8.27
